Action,Category,Title,Description,Quantity,BuyItNowPrice,ConditionID,Location,PaymentProfile,ReturnProfile,ShippingProfile,PictureURL,UPC,Brand,ConditionDescription,SiteID,PostalCode,Currency,Format,Duration,Country,SourceURL,OriginalPriceJPY,ConversionRate,ProcessedAt
Add,293,Men's Electric Shaver Wet/Dry Compact Low Noise Design for Deep Shaving,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,59.81,0.0067,2025-09-12 14:32:27
Add,293,Sun Arrow Frederick 32cm M Gray Plush Doll Stuffed toy Anime 2025,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Plush Items

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,59.00,0.0067,2025-09-12 14:32:27
Add,293,"Bandai Ultra Monster Series 227 King of Mons, Collectible Vinyl Figure","Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,56.66,0.0067,2025-09-12 14:32:27
Add,293,Sanei Boeki Chirumeito Hedgehog W11 x D15 x H12cm Stuffed Toy,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,56.66,0.0067,2025-09-12 14:32:27
Add,293,T-SPARK REALIZE MODEL RMZ-001 Blade Liger,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,54.56,0.0067,2025-09-12 14:32:27
Add,293,"STARTIST 1/12 Scale Figure Wired Trench Coat, Male Figure Coat Costume, Doll Dre","Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,53.79,0.0067,2025-09-12 14:32:27
Add,293,Mattel Game UNO Teams Game Party Goods 2-4 teams for 4-8 people 112 cards Ages,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,53.20,0.0067,2025-09-12 14:32:27
Add,293,Barbie Dress-Up Doll Pretend Play for Ages 3+ Encourages Creativity,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,53.20,0.0067,2025-09-12 14:32:27
Add,293,Liberty Doll Pumps Ballet Shoes Flat Pumps 1.5cm Heel Ribbon Pumps,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,53.00,0.0067,2025-09-12 14:32:27
Add,293,Taiyo Sangyo Boeki SM070 Sloth Stuffed Toy Cute Animal Realistic Picture Book Ec,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,52.89,0.0067,2025-09-12 14:32:27
Add,293,ES9013 Replacement Blade Set for Men's Shaver ES9087,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,52.00,0.0067,2025-09-12 14:32:27
Add,293,Spryaut Replacement Shaving Net Blade + Inner Blade for Panasonic ES,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,51.81,0.0067,2025-09-12 14:32:27
Add,293,BANDAI SPIRITS S.H.Figuarts NARUTO Shippuden Nara Shikamaru Figure #- hO,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,51.75,0.0067,2025-09-12 14:32:27
Add,293,Mary Meyer Patty Nursery Yellow Duck 42881,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,50.87,0.0067,2025-09-12 14:32:27
Add,293,Ramen Red Cat Krishna Chibi Plush JAPAN NEW LIMITED Edition,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,50.61,0.0067,2025-09-12 14:32:27
Add,293,Shiseido Sponge Cleaner N 198 Set of 3 Professional Makeup Sponge Cleaner,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,50.19,0.0067,2025-09-12 14:32:27
Add,293,Le Creuset Plate Bouquet 25cm White Luster Heat & Cold Resistant,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,50.00,0.0067,2025-09-12 14:32:27
Add,293,"Pikachu Q368 POKEMON PEACE Sleeping T-ARTS Plush 13"" Stuffed Toy Doll Japan","Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Other Animation Merchandise

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,49.99,0.0067,2025-09-12 14:32:27
Add,293,"EagleStone Toy Piano Mat, Children, Foldable, 8 Keys, 8 Types of Animal Sounds,","Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,49.59,0.0067,2025-09-12 14:32:27
Add,293,Spryaut Face Shaver Blade for Panasonic ER-GM40 Eyebrow Shaver,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,49.00,0.0067,2025-09-12 14:32:27
Add,293,TAMIYA OP823 Clamp type aluminum wheel hub 5mm,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,48.79,0.0067,2025-09-12 14:32:27
Add,293,Mattel Game UNO Teams Game Party Goods 2-4 teams for 4-8 people 112 cards Ages,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,47.84,0.0067,2025-09-12 14:32:27
Add,293,Pokemon Center Original Mascot Night Arcade Mini Ryu Plush NEW,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,47.66,0.0067,2025-09-12 14:32:27
Add,293,SUZUKI M-20 LO-F MANJI 10 hole harmonica,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,47.60,0.0067,2025-09-12 14:32:27
Add,293,Panasonic Men's Shaver ES9080 Replacement Blade,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,47.00,0.0067,2025-09-12 14:32:27
Add,293,Gakken Thomas the Tank Engine Connect up to 10 Toy for 2+ Years Old,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,47.00,0.0067,2025-09-12 14:32:27
Add,293,SHIMANO ST-EF41-7R MTB Shifting/Brake Lever Right 7-Speed 2 Finger ESTEF41,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,46.42,0.0067,2025-09-12 14:32:27
Add,293,Snoopy Drawstring Tote Bag Lightweight Lunch Box Bag for Women and Men,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,46.20,0.0067,2025-09-12 14:32:27
Add,293,SANEI BOEKI ORIGINAL PLUSH CAT DANGO BLACK W7.5X6X7CM,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,46.16,0.0067,2025-09-12 14:32:27
Add,293,Nakajima Cinnamoroll Leisurely Natural Mascot Plush Toy 201683-24,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,46.13,0.0067,2025-09-12 14:32:27
Add,293,10 hole harmonica MANJI M-20 F#,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,46.12,0.0067,2025-09-12 14:32:27
Add,293,Sanrio Play Sticker Set Eddy Stickers: 68 Pieces Stick and Peel 111511,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,46.11,0.0067,2025-09-12 14:32:27
Add,293,Masudaya Corporation Thomas the Tank Engine Sound Thomas the Tank Engine,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,46.00,0.0067,2025-09-12 14:32:27
Add,293,BX-35 Random Booster Vol.4 BX-35-06 Viper Tail 5-70D Product package: inside th,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,45.52,0.0067,2025-09-12 14:32:27
Add,293,"Miffy Boa Face Flat Pouch, Greige Color, Soft and Stylish Storage Bag","Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,45.16,0.0067,2025-09-12 14:32:27
Add,293,Stylish Soda Shiba Inu Body Pillow Dog Kotaro,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,44.69,0.0067,2025-09-12 14:32:27
Add,293,"Snap On PIT 120 3/8"" Drive Impact Driver Pneumatic Specialty Business Tool USA","Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Mechanics

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,44.00,0.0067,2025-09-12 14:32:27
Add,293,Sanrio Pom Pom Purin Mini Headband Mascot Holder Cute Gift 045683,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,43.83,0.0067,2025-09-12 14:32:27
Add,293,Golf Practice Equipment TaylorMade Exclusive Golf Swing Practice Equipment Golf,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,43.10,0.0067,2025-09-12 14:32:27
Add,293,10 Packs - 500 KMC Perfect Hard Fit Sleeves - MTG Magic Pokémon Gathering,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,42.05,0.0067,2025-09-12 14:32:27
Add,293,"ICY Fortune Days 13cm bjd doll - anime style doll set, perfect for gift, decorat","Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,42.00,0.0067,2025-09-12 14:32:27
Add,293,BANDAI Tamagotchi Deformation Plush Doll Stuffed Toy Mametchi 180mm 2025,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Plush Items

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,42.00,0.0067,2025-09-12 14:32:27
Add,293,Flower Knows Swan Ballet Blush Compact 04 Peluche Vibrant Makeup Accessory,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,41.25,0.0067,2025-09-12 14:32:27
Add,293,"SOFT TOY SOFT CHARACTER THOMAS THE TANK ENGINE, PLUSH TOY","Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,41.00,0.0067,2025-09-12 14:32:27
Add,293,TAMIYA SP.1427 60D Rally Block Tire 51427 RC Spare Parts,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,40.57,0.0067,2025-09-12 14:32:27
Add,293,"Otamatone x Pacman Musical Toy, Pacman Version for Fans of the Game","Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,40.51,0.0067,2025-09-12 14:32:27
Add,293,MUJI Wooden Legs 12cm Set of 4 Natural M8 02529406,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,40.48,0.0067,2025-09-12 14:32:27
Add,293,"Vintage MCM Brass Mallard Duck Head Bookends 6"" Tall Made In Korea","Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Bookends

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,40.00,0.0067,2025-09-12 14:32:27
Add,293,HUGE Wooden Hand Crafted Carved Angel Fish Collectible Marine Decorative Figure,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Fish

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,40.00,0.0067,2025-09-12 14:32:27
Add,293,RANGS Shopkins Season 2 12 pieces,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,39.32,0.0067,2025-09-12 14:32:27
Add,293,MIZUNO Golf Iron Guard Cover Unisex Reversible Type Blue & Sky Blue 5LJH2301,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,39.01,0.0067,2025-09-12 14:32:27
Add,293,Moomin and Little Mii Glasses Case & Multi Coin Case,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,39.00,0.0067,2025-09-12 14:32:27
Add,293,Hanson Viking Model No. 8930 Hanging Scale 0-300lbs Capacity By 5lbs USA,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: Scales

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,39.00,0.0067,2025-09-12 14:32:27
Add,293,ES9013 Replacement Blade Set for Men's Shaver ES9087,"Original Japanese auction item imported from Yahoo Auctions.

Condition: Used
Category: 

Shipped from Japan with tracking.",1,1.29,3000,Japan,Standard Payment,30 Days Return,Standard Shipping,,,,Used,0,100-0001,USD,FixedPriceItem,GTC,JP,,38.49,0.0067,2025-09-12 14:32:27
